event,gender,year,bin_width,bin_center,freq,total,density,event_name
34956,M,2005,0.041666666666666664,6.45,2.0,1625.0,0.0012307692307692308,Grandmas
34956,M,2005,0.05,6.029166666666667,1.0,1625.0,0.0006153846153846154,Grandmas
34956,M,2005,0.05,6.204166666666667,6.0,1625.0,0.0036923076923076922,Grandmas
34956,M,2005,0.05,6.320833333333334,3.0,1625.0,0.0018461538461538461,Grandmas
34956,M,2005,0.05,6.404166666666667,3.0,1625.0,0.0018461538461538461,Grandmas
34956,M,2005,0.058333333333333334,6.15,3.0,1625.0,0.0018461538461538461,Grandmas
34956,M,2005,0.06666666666666667,6.0875,3.0,1625.0,0.0018461538461538461,Grandmas
34956,M,2005,0.10833333333333334,5.95,13.0,1625.0,0.008,Grandmas
34956,M,2005,0.11666666666666667,5.8375,22.0,1625.0,0.01353846153846154,Grandmas
34956,M,2005,0.16666666666666666,5.695833333333334,46.0,1625.0,0.028307692307692308,Grandmas
34956,M,2005,0.21666666666666667,5.504166666666666,91.0,1625.0,0.056,Grandmas
34956,M,2005,0.38333333333333336,5.204166666666667,233.0,1625.0,0.1433846153846154,Grandmas
34956,M,2005,0.9583333333333334,4.533333333333333,1193.0,1625.0,0.7341538461538462,Grandmas
34956,M,2010,0.029166666666666667,6.485416666666667,4.0,2059.0,0.001942690626517727,Grandmas
34956,M,2010,0.03333333333333333,6.245833333333334,2.0,2059.0,0.0009713453132588635,Grandmas
34956,M,2010,0.03333333333333333,6.279166666666667,5.0,2059.0,0.0024283632831471587,Grandmas
34956,M,2010,0.03333333333333333,6.3625,2.0,2059.0,0.0009713453132588635,Grandmas
34956,M,2010,0.041666666666666664,6.45,2.0,2059.0,0.0009713453132588635,Grandmas
34956,M,2010,0.05,6.029166666666667,5.0,2059.0,0.0024283632831471587,Grandmas
