,year,gender,lat,lon,event,region,state,postal,freq,event_name
317,2011,F,32.2226066,-110.9747108,13551,West,Arizona,AZ,400,Tucson
318,2011,M,30.267153,-97.7430608,127196,South,Texas,TX,2820,Austin
319,2011,M,32.2226066,-110.9747108,13551,West,Arizona,AZ,567,Tucson
320,2012,F,30.1658207,-95.46126249999999,12713,South,Texas,TX,415,Woodlands
321,2012,F,30.267153,-97.7430608,127196,South,Texas,TX,1391,Austin
322,2012,F,30.4514677,-91.18714659999999,12702,South,Louisiana,LA,236,Louisiana
323,2012,F,32.2226066,-110.9747108,13551,West,Arizona,AZ,444,Tucson
324,2012,M,30.1658207,-95.46126249999999,12713,South,Texas,TX,585,Woodlands
325,2012,M,30.267153,-97.7430608,127196,South,Texas,TX,2417,Austin
326,2012,M,30.4514677,-91.18714659999999,12702,South,Louisiana,LA,390,Louisiana
327,2012,M,32.2226066,-110.9747108,13551,West,Arizona,AZ,594,Tucson
328,2013,F,30.1658207,-95.46126249999999,12713,South,Texas,TX,326,Woodlands
329,2013,F,30.267153,-97.7430608,127196,South,Texas,TX,1362,Austin
330,2013,F,32.2226066,-110.9747108,13551,West,Arizona,AZ,404,Tucson
331,2013,M,30.1658207,-95.46126249999999,12713,South,Texas,TX,589,Woodlands
332,2013,M,30.267153,-97.7430608,127196,South,Texas,TX,2196,Austin
333,2013,M,32.2226066,-110.9747108,13551,West,Arizona,AZ,474,Tucson
334,2014,F,30.1658207,-95.46126249999999,12713,South,Texas,TX,506,Woodlands
335,2014,F,30.267153,-97.7430608,127196,South,Texas,TX,1358,Austin
336,2014,F,32.2226066,-110.9747108,13551,West,Arizona,AZ,296,Tucson
337,2014,M,30.1658207,-95.46126249999999,12713,South,Texas,TX,706,Woodlands
338,2014,M,30.267153,-97.7430608,127196,South,Texas,TX,2123,Austin
339,2014,M,32.2226066,-110.9747108,13551,West,Arizona,AZ,405,Tucson
340,2015,F,30.1658207,-95.46126249999999,12713,South,Texas,TX,355,Woodlands
341,2015,F,30.267153,-97.7430608,127196,South,Texas,TX,1168,Austin
342,2015,F,32.2226066,-110.9747108,13551,West,Arizona,AZ,290,Tucson
343,2015,M,30.1658207,-95.46126249999999,12713,South,Texas,TX,534,Woodlands
344,2015,M,30.267153,-97.7430608,127196,South,Texas,TX,1795,Austin
345,2015,M,32.2226066,-110.9747108,13551,West,Arizona,AZ,376,Tucson
346,2016,F,30.1658207,-95.46126249999999,12713,South,Texas,TX,331,Woodlands
347,2016,F,30.267153,-97.7430608,127196,South,Texas,TX,1208,Austin
348,2016,F,32.2226066,-110.9747108,13551,West,Arizona,AZ,246,Tucson
349,2016,M,30.1658207,-95.46126249999999,12713,South,Texas,TX,536,Woodlands
350,2016,M,30.267153,-97.7430608,127196,South,Texas,TX,1887,Austin
351,2016,M,32.2226066,-110.9747108,13551,West,Arizona,AZ,345,Tucson
352,2017,F,30.267153,-97.7430608,127196,South,Texas,TX,990,Austin
353,2017,F,30.4514677,-91.18714659999999,12702,South,Louisiana,LA,401,Louisiana
354,2017,F,32.2226066,-110.9747108,13551,West,Arizona,AZ,253,Tucson
355,2017,M,30.267153,-97.7430608,127196,South,Texas,TX,1498,Austin
356,2017,M,30.4514677,-91.18714659999999,12702,South,Louisiana,LA,518,Louisiana
357,2017,M,32.2226066,-110.9747108,13551,West,Arizona,AZ,301,Tucson
358,2018,F,30.1658207,-95.46126249999999,12713,South,Texas,TX,281,Woodlands
359,2018,F,30.267153,-97.7430608,127196,South,Texas,TX,868,Austin
360,2018,F,30.4514677,-91.18714659999999,12702,South,Louisiana,LA,397,Louisiana
361,2018,F,32.2226066,-110.9747108,13551,West,Arizona,AZ,180,Tucson
362,2018,M,30.1658207,-95.46126249999999,12713,South,Texas,TX,502,Woodlands
363,2018,M,30.267153,-97.7430608,127196,South,Texas,TX,1576,Austin
364,2018,M,30.4514677,-91.18714659999999,12702,South,Louisiana,LA,485,Louisiana
365,2018,M,32.2226066,-110.9747108,13551,West,Arizona,AZ,269,Tucson
366,2019,F,30.1658207,-95.46126249999999,12713,South,Texas,TX,301,Woodlands
367,2019,F,30.267153,-97.7430608,127196,South,Texas,TX,883,Austin
368,2019,F,30.4514677,-91.18714659999999,12702,South,Louisiana,LA,398,Louisiana
369,2019,F,32.2226066,-110.9747108,13551,West,Arizona,AZ,207,Tucson
370,2019,M,30.1658207,-95.46126249999999,12713,South,Texas,TX,593,Woodlands
371,2019,M,30.267153,-97.7430608,127196,South,Texas,TX,1677,Austin
372,2019,M,30.4514677,-91.18714659999999,12702,South,Louisiana,LA,470,Louisiana
373,2019,M,32.2226066,-110.9747108,13551,West,Arizona,AZ,314,Tucson
374,1999,F,39.1031182,-84.5120196,137505,Midwest,Ohio,OH,1364,Flying Pig
375,1999,M,39.1031182,-84.5120196,137505,Midwest,Ohio,OH,2708,Flying Pig
376,2000,F,37.0965278,-113.5684164,137781,West,Utah,UT,1589,St George
377,2000,F,37.7749295,-122.4194155,1403,West,California,CA,837,Sf
378,2000,F,39.1031182,-84.5120196,137505,Midwest,Ohio,OH,1325,Flying Pig
379,2000,M,37.0965278,-113.5684164,137781,West,Utah,UT,2448,St George
380,2000,M,37.7749295,-122.4194155,1403,West,California,CA,1480,Sf
381,2000,M,39.1031182,-84.5120196,137505,Midwest,Ohio,OH,2298,Flying Pig
382,2001,F,37.0965278,-113.5684164,137781,West,Utah,UT,1493,St George
383,2001,F,37.7749295,-122.4194155,1403,West,California,CA,769,Sf
384,2001,M,37.0965278,-113.5684164,137781,West,Utah,UT,2489,St George
385,2001,M,37.7749295,-122.4194155,1403,West,California,CA,1463,Sf
386,2002,F,37.0965278,-113.5684164,137781,West,Utah,UT,1671,St George
387,2002,F,37.7749295,-122.4194155,1403,West,California,CA,649,Sf
388,2002,M,37.0965278,-113.5684164,137781,West,Utah,UT,2463,St George
389,2002,M,37.7749295,-122.4194155,1403,West,California,CA,1329,Sf
390,2003,F,37.0965278,-113.5684164,137781,West,Utah,UT,1739,St George
391,2003,F,37.7749295,-122.4194155,1403,West,California,CA,638,Sf
392,2003,F,39.1031182,-84.5120196,137505,Midwest,Ohio,OH,1311,Flying Pig
393,2003,M,37.0965278,-113.5684164,137781,West,Utah,UT,2574,St George
394,2003,M,37.7749295,-122.4194155,1403,West,California,CA,1278,Sf
395,2003,M,39.1031182,-84.5120196,137505,Midwest,Ohio,OH,2040,Flying Pig
396,2004,F,37.0965278,-113.5684164,137781,West,Utah,UT,1794,St George
397,2004,F,37.7749295,-122.4194155,1403,West,California,CA,856,Sf
398,2004,M,37.0965278,-113.5684164,137781,West,Utah,UT,2657,St George
399,2004,M,37.7749295,-122.4194155,1403,West,California,CA,1706,Sf
400,2005,F,37.0965278,-113.5684164,137781,West,Utah,UT,1873,St George
401,2005,F,37.7749295,-122.4194155,1403,West,California,CA,1643,Sf
402,2005,M,37.0965278,-113.5684164,137781,West,Utah,UT,2601,St George
403,2005,M,37.7749295,-122.4194155,1403,West,California,CA,3069,Sf
404,2006,F,37.0965278,-113.5684164,137781,West,Utah,UT,1951,St George
405,2006,F,37.7749295,-122.4194155,1403,West,California,CA,1269,Sf
406,2006,M,37.0965278,-113.5684164,137781,West,Utah,UT,2646,St George
407,2006,M,37.7749295,-122.4194155,1403,West,California,CA,2654,Sf
408,2007,F,37.0965278,-113.5684164,137781,West,Utah,UT,2152,St George
409,2007,F,37.7749295,-122.4194155,1403,West,California,CA,1398,Sf
410,2007,F,39.1031182,-84.5120196,137505,Midwest,Ohio,OH,1493,Flying Pig
411,2007,M,37.0965278,-113.5684164,137781,West,Utah,UT,2833,St George
412,2007,M,37.7749295,-122.4194155,1403,West,California,CA,2777,Sf
413,2007,M,39.1031182,-84.5120196,137505,Midwest,Ohio,OH,2338,Flying Pig
414,2008,F,36.1699412,-115.1398296,138045,West,Nevada,NV,7,Labor Of Love
415,2008,F,37.0965278,-113.5684164,137781,West,Utah,UT,2117,St George
416,2008,F,37.7749295,-122.4194155,1403,West,California,CA,1453,Sf
417,2008,F,39.1031182,-84.5120196,137505,Midwest,Ohio,OH,1869,Flying Pig
418,2008,M,36.1699412,-115.1398296,138045,West,Nevada,NV,12,Labor Of Love
419,2008,M,37.0965278,-113.5684164,137781,West,Utah,UT,2785,St George
420,2008,M,37.7749295,-122.4194155,1403,West,California,CA,2900,Sf
421,2008,M,39.1031182,-84.5120196,137505,Midwest,Ohio,OH,2643,Flying Pig
422,2009,F,36.1699412,-115.1398296,138045,West,Nevada,NV,9,Labor Of Love
423,2009,F,37.0965278,-113.5684164,137781,West,Utah,UT,2430,St George
424,2009,F,37.7749295,-122.4194155,1403,West,California,CA,1683,Sf
425,2009,F,39.1031182,-84.5120196,137505,Midwest,Ohio,OH,1582,Flying Pig
426,2009,M,36.1699412,-115.1398296,138045,West,Nevada,NV,17,Labor Of Love
427,2009,M,37.0965278,-113.5684164,137781,West,Utah,UT,3100,St George
428,2009,M,37.7749295,-122.4194155,1403,West,California,CA,3335,Sf
429,2009,M,39.1031182,-84.5120196,137505,Midwest,Ohio,OH,2368,Flying Pig
430,2010,F,36.1699412,-115.1398296,138045,West,Nevada,NV,21,Labor Of Love
431,2010,F,37.0965278,-113.5684164,137781,West,Utah,UT,2378,St George
432,2010,F,37.7749295,-122.4194155,1403,West,California,CA,2009,Sf
433,2010,F,39.1031182,-84.5120196,137505,Midwest,Ohio,OH,1588,Flying Pig
434,2010,M,36.1699412,-115.1398296,138045,West,Nevada,NV,27,Labor Of Love
435,2010,M,37.0965278,-113.5684164,137781,West,Utah,UT,3175,St George
436,2010,M,37.7749295,-122.4194155,1403,West,California,CA,3869,Sf
437,2010,M,39.1031182,-84.5120196,137505,Midwest,Ohio,OH,2384,Flying Pig
438,2011,F,36.1699412,-115.1398296,138045,West,Nevada,NV,20,Labor Of Love
439,2011,F,37.0965278,-113.5684164,137781,West,Utah,UT,2473,St George
440,2011,F,37.7749295,-122.4194155,1403,West,California,CA,1962,Sf
441,2011,F,39.1031182,-84.5120196,137505,Midwest,Ohio,OH,1690,Flying Pig
442,2011,F,39.978371,-86.1180435,136739,Midwest,Indiana,IN,195,Carmel
443,2011,M,36.1699412,-115.1398296,138045,West,Nevada,NV,36,Labor Of Love
444,2011,M,37.0965278,-113.5684164,137781,West,Utah,UT,3108,St George
445,2011,M,37.7749295,-122.4194155,1403,West,California,CA,3872,Sf
446,2011,M,39.1031182,-84.5120196,137505,Midwest,Ohio,OH,2458,Flying Pig
447,2011,M,39.978371,-86.1180435,136739,Midwest,Indiana,IN,372,Carmel
448,2012,F,36.1699412,-115.1398296,138045,West,Nevada,NV,18,Labor Of Love
449,2012,F,37.0965278,-113.5684164,137781,West,Utah,UT,2521,St George
450,2012,F,37.7749295,-122.4194155,1403,West,California,CA,2105,Sf
451,2012,F,39.1031182,-84.5120196,137505,Midwest,Ohio,OH,1591,Flying Pig
452,2012,F,39.978371,-86.1180435,136739,Midwest,Indiana,IN,196,Carmel
453,2012,M,36.1699412,-115.1398296,138045,West,Nevada,NV,27,Labor Of Love
454,2012,M,37.0965278,-113.5684164,137781,West,Utah,UT,3027,St George
455,2012,M,37.7749295,-122.4194155,1403,West,California,CA,4287,Sf
456,2012,M,39.1031182,-84.5120196,137505,Midwest,Ohio,OH,2315,Flying Pig
457,2012,M,39.978371,-86.1180435,136739,Midwest,Indiana,IN,353,Carmel
458,2013,F,36.1699412,-115.1398296,138045,West,Nevada,NV,13,Labor Of Love
459,2013,F,37.0965278,-113.5684164,137781,West,Utah,UT,2564,St George
460,2013,F,37.7749295,-122.4194155,1403,West,California,CA,1873,Sf
461,2013,F,39.1031182,-84.5120196,137505,Midwest,Ohio,OH,1701,Flying Pig
462,2013,F,39.978371,-86.1180435,136739,Midwest,Indiana,IN,262,Carmel
463,2013,M,36.1699412,-115.1398296,138045,West,Nevada,NV,19,Labor Of Love
464,2013,M,37.0965278,-113.5684164,137781,West,Utah,UT,3089,St George
465,2013,M,37.7749295,-122.4194155,1403,West,California,CA,3858,Sf
466,2013,M,39.1031182,-84.5120196,137505,Midwest,Ohio,OH,2292,Flying Pig
467,2013,M,39.978371,-86.1180435,136739,Midwest,Indiana,IN,472,Carmel
468,2014,F,37.0965278,-113.5684164,137781,West,Utah,UT,2647,St George
469,2014,F,37.7749295,-122.4194155,1403,West,California,CA,2218,Sf
470,2014,F,39.1031182,-84.5120196,137505,Midwest,Ohio,OH,1554,Flying Pig
471,2014,F,39.978371,-86.1180435,136739,Midwest,Indiana,IN,373,Carmel
472,2014,M,37.0965278,-113.5684164,137781,West,Utah,UT,2989,St George
473,2014,M,37.7749295,-122.4194155,1403,West,California,CA,4225,Sf
474,2014,M,39.1031182,-84.5120196,137505,Midwest,Ohio,OH,2181,Flying Pig
475,2014,M,39.978371,-86.1180435,136739,Midwest,Indiana,IN,458,Carmel
476,2015,F,36.1699412,-115.1398296,138045,West,Nevada,NV,12,Labor Of Love
477,2015,F,37.0965278,-113.5684164,137781,West,Utah,UT,2462,St George
478,2015,F,37.7749295,-122.4194155,1403,West,California,CA,1985,Sf
479,2015,F,39.1031182,-84.5120196,137505,Midwest,Ohio,OH,1613,Flying Pig
480,2015,F,39.978371,-86.1180435,136739,Midwest,Indiana,IN,288,Carmel
481,2015,M,36.1699412,-115.1398296,138045,West,Nevada,NV,15,Labor Of Love
482,2015,M,37.0965278,-113.5684164,137781,West,Utah,UT,2837,St George
483,2015,M,37.7749295,-122.4194155,1403,West,California,CA,3951,Sf
484,2015,M,39.1031182,-84.5120196,137505,Midwest,Ohio,OH,2006,Flying Pig
485,2015,M,39.978371,-86.1180435,136739,Midwest,Indiana,IN,428,Carmel
486,2016,F,36.1699412,-115.1398296,138045,West,Nevada,NV,19,Labor Of Love
487,2016,F,37.0965278,-113.5684164,137781,West,Utah,UT,2455,St George
488,2016,F,37.7749295,-122.4194155,1403,West,California,CA,2066,Sf
489,2016,F,39.1031182,-84.5120196,137505,Midwest,Ohio,OH,1507,Flying Pig
490,2016,F,39.978371,-86.1180435,136739,Midwest,Indiana,IN,248,Carmel
491,2016,M,36.1699412,-115.1398296,138045,West,Nevada,NV,14,Labor Of Love
492,2016,M,37.0965278,-113.5684164,137781,West,Utah,UT,2786,St George
493,2016,M,37.7749295,-122.4194155,1403,West,California,CA,4054,Sf
494,2016,M,39.1031182,-84.5120196,137505,Midwest,Ohio,OH,2034,Flying Pig
495,2016,M,39.978371,-86.1180435,136739,Midwest,Indiana,IN,412,Carmel
496,2017,F,37.0965278,-113.5684164,137781,West,Utah,UT,2155,St George
497,2017,F,37.7749295,-122.4194155,1403,West,California,CA,2235,Sf
498,2017,F,39.1031182,-84.5120196,137505,Midwest,Ohio,OH,1201,Flying Pig
499,2017,F,39.978371,-86.1180435,136739,Midwest,Indiana,IN,249,Carmel
500,2017,M,37.0965278,-113.5684164,137781,West,Utah,UT,2432,St George
501,2017,M,37.7749295,-122.4194155,1403,West,California,CA,4123,Sf
502,2017,M,39.1031182,-84.5120196,137505,Midwest,Ohio,OH,1729,Flying Pig
503,2017,M,39.978371,-86.1180435,136739,Midwest,Indiana,IN,392,Carmel
504,2018,F,36.1699412,-115.1398296,138045,West,Nevada,NV,12,Labor Of Love
505,2018,F,37.0965278,-113.5684164,137781,West,Utah,UT,1814,St George
506,2018,F,37.7749295,-122.4194155,1403,West,California,CA,1658,Sf
507,2018,F,39.1031182,-84.5120196,137505,Midwest,Ohio,OH,2557,Flying Pig
508,2018,F,39.978371,-86.1180435,136739,Midwest,Indiana,IN,426,Carmel
509,2018,M,36.1699412,-115.1398296,138045,West,Nevada,NV,13,Labor Of Love
510,2018,M,37.0965278,-113.5684164,137781,West,Utah,UT,2198,St George
511,2018,M,37.7749295,-122.4194155,1403,West,California,CA,3520,Sf
512,2018,M,39.1031182,-84.5120196,137505,Midwest,Ohio,OH,2785,Flying Pig
513,2018,M,39.978371,-86.1180435,136739,Midwest,Indiana,IN,614,Carmel
514,2019,F,36.1699412,-115.1398296,138045,West,Nevada,NV,7,Labor Of Love
515,2019,F,37.0965278,-113.5684164,137781,West,Utah,UT,1734,St George
516,2019,F,37.7749295,-122.4194155,1403,West,California,CA,1540,Sf
517,2019,F,39.1031182,-84.5120196,137505,Midwest,Ohio,OH,1524,Flying Pig
518,2019,F,39.978371,-86.1180435,136739,Midwest,Indiana,IN,337,Carmel
519,2019,M,36.1699412,-115.1398296,138045,West,Nevada,NV,18,Labor Of Love
520,2019,M,37.0965278,-113.5684164,137781,West,Utah,UT,2092,St George
521,2019,M,37.7749295,-122.4194155,1403,West,California,CA,3524,Sf
522,2019,M,39.1031182,-84.5120196,137505,Midwest,Ohio,OH,2183,Flying Pig
523,2019,M,39.978371,-86.1180435,136739,Midwest,Indiana,IN,499,Carmel
524,1997,F,40.7450055,-123.8695086,1462,West,California,CA,130,Humboldt Redwoods
525,1997,M,40.7450055,-123.8695086,1462,West,California,CA,219,Humboldt Redwoods
526,1998,F,34.3916641,-118.542586,1432,West,California,CA,137,Santa Clarita
527,1998,F,40.7450055,-123.8695086,1462,West,California,CA,133,Humboldt Redwoods
528,1998,F,40.7607793,-111.8910474,146693,West,Utah,UT,175,Deseret News
529,1998,M,34.3916641,-118.542586,1432,West,California,CA,371,Santa Clarita
530,1998,M,40.7450055,-123.8695086,1462,West,California,CA,180,Humboldt Redwoods
531,1998,M,40.7607793,-111.8910474,146693,West,Utah,UT,487,Deseret News
532,1999,F,34.3916641,-118.542586,1432,West,California,CA,118,Santa Clarita
533,1999,F,40.0149856,-105.2705456,144578,West,Colorado,CO,156,Boulder Rez
534,1999,F,40.7450055,-123.8695086,1462,West,California,CA,146,Humboldt Redwoods
535,1999,M,34.3916641,-118.542586,1432,West,California,CA,261,Santa Clarita
536,1999,M,40.0149856,-105.2705456,144578,West,Colorado,CO,214,Boulder Rez
537,1999,M,40.7450055,-123.8695086,1462,West,California,CA,217,Humboldt Redwoods
538,2000,F,34.3916641,-118.542586,1432,West,California,CA,98,Santa Clarita
539,2000,F,40.0149856,-105.2705456,144578,West,Colorado,CO,181,Boulder Rez
540,2000,F,40.7450055,-123.8695086,1462,West,California,CA,136,Humboldt Redwoods
541,2000,M,34.3916641,-118.542586,1432,West,California,CA,243,Santa Clarita
542,2000,M,40.0149856,-105.2705456,144578,West,Colorado,CO,274,Boulder Rez
543,2000,M,40.7450055,-123.8695086,1462,West,California,CA,206,Humboldt Redwoods
544,2001,F,34.3916641,-118.542586,1432,West,California,CA,95,Santa Clarita
545,2001,F,40.0149856,-105.2705456,144578,West,Colorado,CO,268,Boulder Rez
546,2001,F,40.7607793,-111.8910474,146693,West,Utah,UT,157,Deseret News
547,2001,M,34.3916641,-118.542586,1432,West,California,CA,275,Santa Clarita
548,2001,M,40.0149856,-105.2705456,144578,West,Colorado,CO,363,Boulder Rez
549,2001,M,40.7607793,-111.8910474,146693,West,Utah,UT,477,Deseret News
550,2002,F,34.3916641,-118.542586,1432,West,California,CA,90,Santa Clarita
551,2002,F,40.0149856,-105.2705456,144578,West,Colorado,CO,228,Boulder Rez
552,2002,F,40.7450055,-123.8695086,1462,West,California,CA,74,Humboldt Redwoods
553,2002,F,40.7607793,-111.8910474,146693,West,Utah,UT,165,Deseret News
554,2002,M,34.3916641,-118.542586,1432,West,California,CA,279,Santa Clarita
555,2002,M,40.0149856,-105.2705456,144578,West,Colorado,CO,317,Boulder Rez
556,2002,M,40.7450055,-123.8695086,1462,West,California,CA,128,Humboldt Redwoods
557,2002,M,40.7607793,-111.8910474,146693,West,Utah,UT,358,Deseret News
558,2003,F,40.0149856,-105.2705456,144578,West,Colorado,CO,274,Boulder Rez
559,2003,F,40.7450055,-123.8695086,1462,West,California,CA,80,Humboldt Redwoods
560,2003,F,40.7607793,-111.8910474,146693,West,Utah,UT,216,Deseret News
561,2003,M,40.0149856,-105.2705456,144578,West,Colorado,CO,341,Boulder Rez
562,2003,M,40.7450055,-123.8695086,1462,West,California,CA,125,Humboldt Redwoods
563,2003,M,40.7607793,-111.8910474,146693,West,Utah,UT,552,Deseret News
564,2004,F,34.3916641,-118.542586,1432,West,California,CA,89,Santa Clarita
565,2004,F,40.0149856,-105.2705456,144578,West,Colorado,CO,192,Boulder Rez
566,2004,F,40.7450055,-123.8695086,1462,West,California,CA,62,Humboldt Redwoods
567,2004,F,40.7607793,-111.8910474,146693,West,Utah,UT,163,Deseret News
568,2004,M,34.3916641,-118.542586,1432,West,California,CA,220,Santa Clarita
569,2004,M,40.0149856,-105.2705456,144578,West,Colorado,CO,299,Boulder Rez
570,2004,M,40.7450055,-123.8695086,1462,West,California,CA,86,Humboldt Redwoods
571,2004,M,40.7607793,-111.8910474,146693,West,Utah,UT,414,Deseret News
572,2005,F,34.3916641,-118.542586,1432,West,California,CA,93,Santa Clarita
573,2005,F,40.0149856,-105.2705456,144578,West,Colorado,CO,275,Boulder Rez
574,2005,F,40.7450055,-123.8695086,1462,West,California,CA,68,Humboldt Redwoods
575,2005,F,40.7607793,-111.8910474,146693,West,Utah,UT,166,Deseret News
576,2005,M,34.3916641,-118.542586,1432,West,California,CA,254,Santa Clarita
577,2005,M,40.0149856,-105.2705456,144578,West,Colorado,CO,397,Boulder Rez
578,2005,M,40.7450055,-123.8695086,1462,West,California,CA,87,Humboldt Redwoods
579,2005,M,40.7607793,-111.8910474,146693,West,Utah,UT,409,Deseret News
580,2006,F,34.3916641,-118.542586,1432,West,California,CA,72,Santa Clarita
581,2006,F,40.0149856,-105.2705456,144578,West,Colorado,CO,198,Boulder Rez
582,2006,F,40.7450055,-123.8695086,1462,West,California,CA,40,Humboldt Redwoods
583,2006,F,40.7607793,-111.8910474,146693,West,Utah,UT,166,Deseret News
584,2006,M,34.3916641,-118.542586,1432,West,California,CA,242,Santa Clarita
585,2006,M,40.0149856,-105.2705456,144578,West,Colorado,CO,289,Boulder Rez
586,2006,M,40.7450055,-123.8695086,1462,West,California,CA,79,Humboldt Redwoods
587,2006,M,40.7607793,-111.8910474,146693,West,Utah,UT,372,Deseret News
588,2007,F,34.3916641,-118.542586,1432,West,California,CA,170,Santa Clarita
589,2007,F,40.0149856,-105.2705456,144578,West,Colorado,CO,143,Boulder Rez
590,2007,F,40.7450055,-123.8695086,1462,West,California,CA,77,Humboldt Redwoods
591,2007,F,40.7607793,-111.8910474,146693,West,Utah,UT,191,Deseret News
592,2007,M,34.3916641,-118.542586,1432,West,California,CA,530,Santa Clarita
593,2007,M,40.0149856,-105.2705456,144578,West,Colorado,CO,221,Boulder Rez
594,2007,M,40.7450055,-123.8695086,1462,West,California,CA,96,Humboldt Redwoods
595,2007,M,40.7607793,-111.8910474,146693,West,Utah,UT,374,Deseret News
